ID_compra,data,horario,categoria,preco_unitario,quantidade,frete,metodo_pagamento
342,2023-02-11,15:00,Eletrodomésticos,1427.9,4,285.58,PIX
345,2023-02-11,18:37,Ferramentas e construção,43.9,1,2.63,Cartão de Crédito
341,2023-02-11,16:23,Eletrodomésticos,359.9,3,0.0,PIX
354,2023-02-12,18:28,Beleza e cuidados pessoais,244.9,3,36.74,PIX
348,2023-02-12,17:46,Beleza e cuidados pessoais,230.9,3,34.64,PIX
355,2023-02-12,18:31,Beleza e cuidados pessoais,170.9,4,54.69,Cartão de Crédito
356,2023-02-12,21:30,Alimentos e bebidas,16.9,1,1.18,PIX
352,2023-02-12,21:24,Beleza e cuidados pessoais,128.9,3,34.8,PIX
349,2023-02-12,23:12,Beleza e cuidados pessoais,62.9,1,3.77,Cartão de Crédito
347,2023-02-12,16:48,Beleza e cuidados pessoais,234.9,2,0.0,PIX
353,2023-02-12,16:53,Alimentos e bebidas,79.9,3,0.0,Cartão de Crédito
350,2023-02-12,23:29,Beleza e cuidados pessoais,80.9,4,19.42,Cartão de Crédito
346,2023-02-12,17:20,Eletrodomésticos,1823.9,4,364.78,Cartão de Débito
351,2023-02-12,19:24,Alimentos e bebidas,40.9,5,8.18,Cartão de Crédito
358,2023-02-14,20:06,Alimentos e bebidas,50.0,3,4.5,Boleto
362,2023-02-14,23:36,Beleza e cuidados pessoais,120.9,1,2.42,Cartão de Crédito
359,2023-02-14,22:10,Casa e limpeza,58.9,2,3.53,Cartão de Crédito
360,2023-02-14,19:23,Casa e limpeza,137.0,2,19.18,Cartão de Crédito
363,2023-02-14,15:49,Alimentos e bebidas,11.9,5,4.76,Cartão de Crédito
365,2023-02-14,14:07,Eletrodomésticos,2871.9,3,430.79,Cartão de Crédito
361,2023-02-14,17:10,Casa e limpeza,65.0,2,1.3,Boleto
364,2023-02-14,15:59,Alimentos e bebidas,18.9,3,3.4,Cartão de Crédito
357,2023-02-14,16:39,Livros,86.9,1,4.35,PIX
369,2023-02-15,14:43,Papelaria e escritório,27.9,1,0.0,Cartão de Crédito
366,2023-02-15,21:33,Ferramentas e construção,191.9,1,0.0,Cartão de Crédito
372,2023-02-15,22:58,Casa e limpeza,95.0,2,11.4,PIX
371,2023-02-15,00:36,Casa e limpeza,156.9,5,0.0,PIX
368,2023-02-15,16:34,Livros,45.9,5,0.0,Boleto
376,2023-02-15,21:28,Eletrônicos,7165.9,2,859.91,PIX
370,2023-02-15,18:30,Beleza e cuidados pessoais,229.9,1,13.79,Cartão de Crédito
367,2023-02-15,17:06,Papelaria e escritório,7.9,5,1.98,PIX
374,2023-02-15,15:12,Beleza e cuidados pessoais,89.9,1,4.5,Boleto
373,2023-02-15,21:41,Alimentos e bebidas,79.9,1,4.0,Cartão de Crédito
375,2023-02-15,22:30,Alimentos e bebidas,8.9,5,2.22,PIX
388,2023-02-16,23:05,Eletrodomésticos,3480.9,1,174.04,Boleto
387,2023-02-16,19:52,Eletrodomésticos,3046.9,1,0.0,Cartão de Crédito
377,2023-02-16,14:36,Beleza e cuidados pessoais,153.9,2,0.0,Cartão de Crédito
384,2023-02-16,14:11,Beleza e cuidados pessoais,19.9,2,0.4,Cartão de Crédito
385,2023-02-16,00:25,Beleza e cuidados pessoais,150.9,2,15.09,Cartão de Crédito
380,2023-02-16,17:01,Eletrodomésticos,2546.9,2,0.0,Boleto
379,2023-02-16,22:36,Alimentos e bebidas,33.9,1,1.02,PIX
378,2023-02-16,00:16,Beleza e cuidados pessoais,19.9,2,3.58,Cartão de Crédito
383,2023-02-16,22:43,Papelaria e escritório,4.9,1,0.29,Cartão de Crédito
382,2023-02-16,22:41,Beleza e cuidados pessoais,203.9,4,40.78,PIX
386,2023-02-16,19:07,Papelaria e escritório,12.9,1,0.64,Cartão de Débito
381,2023-02-16,00:35,Papelaria e escritório,23.9,5,0.0,PIX
396,2023-02-17,14:40,Casa e limpeza,11.0,1,0.22,PIX
394,2023-02-17,18:14,Alimentos e bebidas,43.9,4,10.54,PIX
393,2023-02-17,21:58,Alimentos e bebidas,43.9,5,13.17,PIX
392,2023-02-17,21:44,Eletrodomésticos,3341.9,1,100.26,Boleto
389,2023-02-17,15:44,Livros,126.9,2,0.0,Cartão de Crédito
390,2023-02-17,22:06,Beleza e cuidados pessoais,123.9,1,4.96,Cartão de Crédito
395,2023-02-17,23:45,Alimentos e bebidas,14.9,1,0.6,Cartão de Crédito
391,2023-02-17,17:36,Casa e limpeza,105.9,4,0.0,PIX
400,2023-02-18,23:19,Eletrodomésticos,2837.0,3,510.66,PIX
404,2023-02-18,14:52,Eletrodomésticos,3940.9,5,1773.4,PIX
397,2023-02-18,20:14,Papelaria e escritório,39.9,1,0.4,Cartão de Crédito
398,2023-02-18,18:24,Papelaria e escritório,31.9,2,0.0,Cartão de Crédito
402,2023-02-18,23:37,Alimentos e bebidas,46.9,3,4.22,PIX
401,2023-02-18,22:07,Casa e limpeza,69.9,3,2.1,Cartão de Crédito
399,2023-02-18,18:37,Casa e limpeza,174.9,1,10.49,Boleto
403,2023-02-18,18:02,Ferramentas e construção,267.9,5,0.0,Cartão de Crédito
412,2023-02-19,18:07,Beleza e cuidados pessoais,152.9,1,0.0,PIX
413,2023-02-19,23:59,Beleza e cuidados pessoais,75.9,3,9.11,Cartão de Crédito
415,2023-02-19,23:45,Eletrodomésticos,3929.0,3,942.96,PIX
405,2023-02-19,19:32,Alimentos e bebidas,83.9,1,10.07,Cartão de Crédito
408,2023-02-19,00:48,Ferramentas e construção,293.9,4,82.29,Boleto
414,2023-02-19,16:07,Alimentos e bebidas,24.9,1,1.74,Cartão de Débito
409,2023-02-19,22:53,Eletrodomésticos,2049.9,5,0.0,Cartão de Crédito
407,2023-02-19,00:36,Beleza e cuidados pessoais,235.9,2,23.59,PIX
410,2023-02-19,20:02,Eletrodomésticos,3995.9,4,0.0,PIX
406,2023-02-19,16:27,Alimentos e bebidas,39.9,1,0.0,PIX
411,2023-02-19,18:58,Eletrodomésticos,2249.9,3,269.99,Boleto
422,2023-02-21,23:33,Casa e limpeza,104.9,1,9.44,Cartão de Crédito
420,2023-02-21,18:32,Beleza e cuidados pessoais,63.0,4,0.0,PIX
417,2023-02-21,15:03,Alimentos e bebidas,93.9,3,22.54,PIX
424,2023-02-21,21:59,Casa e limpeza,155.9,3,0.0,Cartão de Crédito
423,2023-02-21,00:36,Beleza e cuidados pessoais,93.9,4,22.54,PIX
419,2023-02-21,22:57,Alimentos e bebidas,6.9,2,0.55,Cartão de Débito
416,2023-02-21,16:42,Eletrodomésticos,1522.9,5,913.74,Cartão de Crédito
421,2023-02-21,21:18,Papelaria e escritório,35.9,5,12.57,Boleto
418,2023-02-21,21:30,Alimentos e bebidas,2.9,4,0.0,Boleto
430,2023-02-22,18:41,Alimentos e bebidas,50.9,2,6.11,Boleto
433,2023-02-22,14:22,Alimentos e bebidas,54.9,1,2.74,Cartão de Crédito
426,2023-02-22,14:07,Livros,92.9,3,11.15,PIX
428,2023-02-22,22:13,Casa e limpeza,12.9,3,3.1,Cartão de Crédito
425,2023-02-22,23:04,Alimentos e bebidas,2.9,1,0.29,PIX
431,2023-02-22,18:46,Ferramentas e construção,122.0,4,0.0,Cartão de Crédito
429,2023-02-22,21:32,Alimentos e bebidas,66.9,4,21.41,PIX
427,2023-02-22,00:26,Alimentos e bebidas,15.9,4,0.0,Cartão de Crédito
434,2023-02-22,21:41,Papelaria e escritório,24.9,4,2.99,Cartão de Crédito
432,2023-02-22,18:52,Papelaria e escritório,33.9,1,0.0,PIX
435,2023-02-22,14:04,Alimentos e bebidas,97.9,4,23.5,PIX
436,2023-02-22,00:42,Ferramentas e construção,261.9,3,31.43,PIX
437,2023-02-23,23:50,Casa e limpeza,13.9,3,2.92,PIX
443,2023-02-23,18:03,Alimentos e bebidas,69.9,1,3.5,Cartão de Crédito
442,2023-02-23,17:41,Alimentos e bebidas,20.9,3,4.39,PIX
440,2023-02-23,18:09,Beleza e cuidados pessoais,76.9,2,9.23,Boleto
444,2023-02-23,23:14,Alimentos e bebidas,6.9,1,0.0,PIX
438,2023-02-23,18:00,Alimentos e bebidas,68.9,4,19.29,Cartão de Crédito
441,2023-02-23,23:56,Eletrônicos,4633.9,3,1390.17,PIX
439,2023-02-23,23:49,Ferramentas e construção,221.9,2,35.5,PIX
455,2023-02-24,18:35,Ferramentas e construção,334.9,3,40.19,Cartão de Crédito
445,2023-02-24,21:43,Alimentos e bebidas,78.9,1,3.16,PIX
448,2023-02-24,17:51,Casa e limpeza,173.9,5,60.87,Cartão de Crédito
454,2023-02-24,22:34,Beleza e cuidados pessoais,246.9,3,0.0,PIX
450,2023-02-24,19:56,Ferramentas e construção,50.9,3,6.11,Cartão de Crédito
446,2023-02-24,18:26,Alimentos e bebidas,19.9,4,0.0,Cartão de Crédito
453,2023-02-24,22:41,Eletrodomésticos,626.9,3,0.0,PIX
449,2023-02-24,00:56,Alimentos e bebidas,11.9,3,0.0,PIX
447,2023-02-24,20:32,Beleza e cuidados pessoais,110.9,4,0.0,PIX
451,2023-02-24,17:30,Papelaria e escritório,30.9,1,2.78,Cartão de Crédito
452,2023-02-24,15:29,Beleza e cuidados pessoais,109.9,4,8.79,Boleto
458,2023-02-25,21:40,Alimentos e bebidas,52.9,2,7.41,Cartão de Crédito
465,2023-02-25,21:16,Eletrodomésticos,1805.9,2,108.35,PIX
460,2023-02-25,23:25,Ferramentas e construção,205.0,4,8.2,Cartão de Crédito
462,2023-02-25,21:47,Casa e limpeza,92.9,2,5.57,PIX
463,2023-02-25,18:49,Casa e limpeza,90.9,3,27.27,PIX
466,2023-02-25,00:08,Eletrônicos,4843.9,4,968.78,Cartão de Crédito
457,2023-02-25,00:47,Ferramentas e construção,143.9,5,0.0,PIX
467,2023-02-25,18:40,Alimentos e bebidas,44.9,2,1.8,PIX
459,2023-02-25,17:21,Beleza e cuidados pessoais,22.9,5,6.87,PIX
456,2023-02-25,23:02,Eletrônicos,5177.9,2,0.0,Cartão de Crédito
461,2023-02-25,22:44,Ferramentas e construção,52.9,4,6.35,Cartão de Débito
464,2023-02-25,00:18,Beleza e cuidados pessoais,141.9,1,4.26,Cartão de Débito
470,2023-02-26,14:59,Alimentos e bebidas,7.9,2,1.58,Cartão de Crédito
468,2023-02-26,22:15,Eletrodomésticos,702.9,4,224.93,PIX
474,2023-02-26,18:42,Alimentos e bebidas,15.9,5,3.98,PIX
471,2023-02-26,18:28,Beleza e cuidados pessoais,178.9,2,0.0,PIX
475,2023-02-26,14:39,Alimentos e bebidas,54.9,5,8.24,Cartão de Crédito
469,2023-02-26,19:06,Papelaria e escritório,24.9,5,2.49,Cartão de Crédito
472,2023-02-26,16:01,Eletrônicos,5373.0,5,1611.9,Cartão de Crédito
473,2023-02-26,18:05,Beleza e cuidados pessoais,151.9,1,15.19,Cartão de Crédito
481,2023-03-02,23:42,Alimentos e bebidas,38.9,5,1.94,PIX
478,2023-03-02,18:18,Beleza e cuidados pessoais,74.9,2,0.0,PIX
484,2023-03-02,23:15,Ferramentas e construção,299.9,4,0.0,Cartão de Crédito
476,2023-03-02,15:16,Papelaria e escritório,40.9,5,14.32,PIX
483,2023-03-02,22:23,Beleza e cuidados pessoais,92.9,5,41.8,Cartão de Crédito
479,2023-03-02,00:00,Eletrodomésticos,383.9,5,172.76,Cartão de Crédito
477,2023-03-02,18:12,Casa e limpeza,141.9,4,28.38,Cartão de Crédito
480,2023-03-02,17:30,Casa e limpeza,44.9,5,0.0,Cartão de Crédito
482,2023-03-02,18:43,Alimentos e bebidas,53.0,5,18.55,Cartão de Crédito
492,2023-03-03,17:38,Eletrônicos,5881.9,5,2646.86,Cartão de Crédito
486,2023-03-03,18:01,Alimentos e bebidas,28.9,4,9.25,Cartão de Crédito
485,2023-03-03,19:51,Alimentos e bebidas,96.9,3,0.0,Cartão de Crédito
489,2023-03-03,18:41,Beleza e cuidados pessoais,49.9,5,7.48,Cartão de Crédito
487,2023-03-03,00:43,Alimentos e bebidas,14.9,2,0.0,PIX
490,2023-03-03,18:38,Alimentos e bebidas,34.9,2,5.58,Cartão de Crédito
488,2023-03-03,23:53,Alimentos e bebidas,57.9,4,18.53,PIX
491,2023-03-03,18:53,Eletrodomésticos,346.9,1,20.81,PIX
497,2023-03-04,17:03,Alimentos e bebidas,34.9,2,4.89,Cartão de Crédito
496,2023-03-04,00:20,Eletrônicos,5117.9,4,614.15,Boleto
500,2023-03-04,18:10,Papelaria e escritório,26.9,3,5.65,PIX
493,2023-03-04,19:03,Casa e limpeza,134.9,3,20.24,PIX
502,2023-03-04,21:45,Alimentos e bebidas,50.9,2,5.09,PIX
494,2023-03-04,21:12,Alimentos e bebidas,36.9,2,8.86,Cartão de Crédito
499,2023-03-04,23:38,Beleza e cuidados pessoais,182.9,2,43.9,Boleto
501,2023-03-04,22:33,Papelaria e escritório,39.0,1,2.34,PIX
498,2023-03-04,22:42,Beleza e cuidados pessoais,106.0,4,12.72,PIX
495,2023-03-04,21:33,Eletrodomésticos,108.9,3,9.8,Cartão de Crédito
511,2023-03-05,23:20,Beleza e cuidados pessoais,222.9,5,66.87,Cartão de Débito
508,2023-03-05,18:45,Eletrônicos,7776.9,2,1088.77,PIX
505,2023-03-05,21:40,Eletrônicos,5259.9,5,2103.96,PIX
507,2023-03-05,14:31,Papelaria e escritório,9.9,3,0.0,Cartão de Débito
503,2023-03-05,23:35,Ferramentas e construção,242.9,1,0.0,Cartão de Crédito
509,2023-03-05,19:37,Beleza e cuidados pessoais,120.9,4,14.51,Cartão de Débito
510,2023-03-05,17:51,Alimentos e bebidas,74.9,4,5.99,PIX
506,2023-03-05,22:03,Alimentos e bebidas,48.9,1,0.0,Cartão de Crédito
513,2023-03-05,18:35,Beleza e cuidados pessoais,207.9,2,20.79,Boleto
512,2023-03-05,22:51,Casa e limpeza,167.9,3,5.04,Cartão de Crédito
504,2023-03-05,00:56,Alimentos e bebidas,25.9,3,0.0,Cartão de Débito
518,2023-03-07,21:14,Beleza e cuidados pessoais,69.9,5,10.48,PIX
514,2023-03-07,23:40,Ferramentas e construção,323.9,1,19.43,PIX
521,2023-03-07,15:06,Beleza e cuidados pessoais,20.9,4,5.02,Cartão de Crédito
515,2023-03-07,23:27,Alimentos e bebidas,97.9,2,0.0,PIX
516,2023-03-07,17:01,Beleza e cuidados pessoais,75.9,1,0.0,PIX
522,2023-03-07,21:30,Casa e limpeza,129.9,1,5.2,Cartão de Débito
517,2023-03-07,17:55,Alimentos e bebidas,27.9,4,1.12,PIX
520,2023-03-07,14:56,Livros,25.9,3,3.88,PIX
519,2023-03-07,20:05,Casa e limpeza,5.9,1,0.0,Cartão de Crédito
527,2023-03-08,18:09,Alimentos e bebidas,77.9,5,27.27,PIX
524,2023-03-08,17:34,Eletrônicos,6087.0,1,486.96,Cartão de Crédito
531,2023-03-08,18:38,Casa e limpeza,169.9,2,16.99,PIX
526,2023-03-08,21:28,Casa e limpeza,140.9,3,21.14,PIX
533,2023-03-08,18:54,Eletrodomésticos,1534.9,4,245.58,Cartão de Crédito
529,2023-03-08,18:09,Beleza e cuidados pessoais,37.9,1,2.27,PIX
532,2023-03-08,18:26,Casa e limpeza,196.0,5,0.0,Cartão de Crédito
523,2023-03-08,21:54,Alimentos e bebidas,49.9,3,10.48,Boleto
528,2023-03-08,14:00,Papelaria e escritório,22.9,5,0.0,PIX
525,2023-03-08,00:30,Beleza e cuidados pessoais,87.0,2,0.0,PIX
530,2023-03-08,00:51,Beleza e cuidados pessoais,15.9,5,0.0,Cartão de Crédito
537,2023-03-09,22:28,Alimentos e bebidas,89.9,4,25.17,Cartão de Crédito
538,2023-03-09,16:55,Livros,126.0,1,6.3,Cartão de Crédito
535,2023-03-09,16:12,Casa e limpeza,16.0,4,5.76,Cartão de Crédito
541,2023-03-09,20:28,Papelaria e escritório,47.9,5,9.58,Boleto
539,2023-03-09,00:40,Alimentos e bebidas,6.9,4,1.1,Cartão de Crédito
534,2023-03-09,23:32,Casa e limpeza,193.9,5,58.17,PIX
536,2023-03-09,00:45,Beleza e cuidados pessoais,216.9,4,69.41,Cartão de Débito
540,2023-03-09,18:10,Alimentos e bebidas,50.9,4,2.04,Cartão de Crédito
542,2023-03-09,21:08,Casa e limpeza,185.9,5,9.3,Cartão de Crédito
543,2023-03-09,00:44,Eletrodomésticos,3907.9,5,195.4,Cartão de Débito
546,2023-03-10,17:59,Livros,83.9,4,16.78,PIX
548,2023-03-10,18:23,Casa e limpeza,29.0,2,0.0,Cartão de Crédito
550,2023-03-10,22:50,Alimentos e bebidas,65.9,1,4.61,Cartão de Crédito
549,2023-03-10,22:16,Papelaria e escritório,48.9,2,6.85,Cartão de Crédito
545,2023-03-10,21:01,Alimentos e bebidas,90.9,1,10.91,Cartão de Crédito
551,2023-03-10,18:09,Casa e limpeza,68.9,4,0.0,Boleto
544,2023-03-10,18:10,Papelaria e escritório,49.9,1,4.49,Boleto
547,2023-03-10,17:38,Eletrodomésticos,3868.9,1,193.45,PIX
552,2023-03-10,18:15,Casa e limpeza,196.9,2,0.0,PIX
559,2023-03-11,00:46,Ferramentas e construção,101.9,5,0.0,PIX
554,2023-03-11,18:28,Ferramentas e construção,267.9,3,80.37,Cartão de Crédito
557,2023-03-11,16:02,Beleza e cuidados pessoais,242.9,2,4.86,PIX
561,2023-03-11,17:26,Beleza e cuidados pessoais,131.9,4,42.21,Cartão de Crédito
553,2023-03-11,18:22,Casa e limpeza,117.9,1,3.54,PIX
555,2023-03-11,18:38,Alimentos e bebidas,41.9,2,5.03,Cartão de Crédito
563,2023-03-11,14:55,Eletrônicos,4283.9,4,1199.49,Cartão de Crédito
564,2023-03-11,23:34,Eletrônicos,6940.0,1,555.2,Cartão de Crédito
556,2023-03-11,18:33,Ferramentas e construção,259.9,3,38.98,Cartão de Crédito
560,2023-03-11,22:55,Alimentos e bebidas,90.0,4,32.4,PIX
562,2023-03-11,21:23,Beleza e cuidados pessoais,188.9,1,11.33,Cartão de Crédito
558,2023-03-11,00:46,Livros,123.9,3,0.0,Cartão de Crédito
573,2023-03-12,22:51,Alimentos e bebidas,30.9,1,0.0,PIX
571,2023-03-12,17:28,Livros,101.9,3,0.0,Cartão de Crédito
565,2023-03-12,23:31,Casa e limpeza,92.9,4,0.0,PIX
575,2023-03-12,23:18,Livros,78.9,3,14.2,Cartão de Crédito
576,2023-03-12,00:39,Casa e limpeza,114.9,5,40.22,Cartão de Crédito
567,2023-03-12,20:39,Casa e limpeza,196.0,3,17.64,Cartão de Crédito
568,2023-03-12,18:53,Papelaria e escritório,31.9,2,1.91,Cartão de Débito
574,2023-03-12,18:34,Livros,141.0,3,33.84,Cartão de Crédito
569,2023-03-12,22:07,Alimentos e bebidas,11.9,1,0.48,Cartão de Crédito
572,2023-03-12,22:41,Beleza e cuidados pessoais,117.9,1,10.61,PIX
566,2023-03-12,17:58,Eletrônicos,6002.9,2,840.41,PIX
570,2023-03-12,19:54,Beleza e cuidados pessoais,234.0,2,23.4,Boleto
579,2023-03-14,20:19,Eletrônicos,6603.9,2,660.39,PIX
577,2023-03-14,15:21,Eletrônicos,5887.9,5,1177.58,PIX
582,2023-03-14,17:10,Beleza e cuidados pessoais,173.9,1,0.0,PIX
578,2023-03-14,17:55,Livros,99.9,2,2.0,Cartão de Débito
583,2023-03-14,22:21,Alimentos e bebidas,49.9,2,7.98,Cartão de Crédito
581,2023-03-14,16:07,Alimentos e bebidas,23.9,5,9.56,PIX
580,2023-03-14,17:36,Ferramentas e construção,137.9,1,8.27,PIX
584,2023-03-14,23:21,Beleza e cuidados pessoais,78.9,5,11.84,Cartão de Crédito
589,2023-03-15,21:19,Casa e limpeza,57.9,5,11.58,PIX
586,2023-03-15,17:55,Beleza e cuidados pessoais,71.0,5,0.0,Cartão de Crédito
587,2023-03-15,18:29,Alimentos e bebidas,18.9,1,1.7,PIX
585,2023-03-15,16:55,Casa e limpeza,162.9,4,32.58,PIX
591,2023-03-15,22:28,Beleza e cuidados pessoais,237.9,3,42.82,Cartão de Débito
592,2023-03-15,17:58,Casa e limpeza,140.9,5,0.0,Cartão de Débito
590,2023-03-15,17:08,Alimentos e bebidas,25.9,1,1.04,Cartão de Débito
588,2023-03-15,22:53,Ferramentas e construção,336.9,4,26.95,Cartão de Débito
600,2023-03-16,17:30,Beleza e cuidados pessoais,231.9,2,32.47,Boleto
596,2023-03-16,00:20,Eletrônicos,4417.9,2,441.79,Cartão de Crédito
597,2023-03-16,18:02,Beleza e cuidados pessoais,236.9,1,18.95,Cartão de Débito
593,2023-03-16,20:37,Papelaria e escritório,42.9,5,10.73,Cartão de Crédito
601,2023-03-16,19:57,Eletrônicos,5997.0,3,1619.19,Cartão de Débito
599,2023-03-16,23:16,Eletrodomésticos,722.9,3,86.75,Cartão de Crédito
594,2023-03-16,17:59,Ferramentas e construção,157.0,4,43.96,Cartão de Crédito
598,2023-03-16,21:50,Ferramentas e construção,165.9,4,0.0,PIX
595,2023-03-16,19:24,Casa e limpeza,92.9,3,19.51,Boleto
602,2023-03-17,15:27,Casa e limpeza,64.9,4,15.58,PIX
608,2023-03-17,18:28,Beleza e cuidados pessoais,19.0,3,4.56,Boleto
607,2023-03-17,19:48,Alimentos e bebidas,12.9,5,5.8,PIX
603,2023-03-17,22:24,Alimentos e bebidas,64.9,2,6.49,PIX
605,2023-03-17,21:50,Alimentos e bebidas,2.9,1,0.23,Cartão de Crédito
606,2023-03-17,22:25,Eletrônicos,5719.0,3,1200.99,PIX
609,2023-03-17,19:43,Beleza e cuidados pessoais,192.9,5,86.8,Cartão de Crédito
604,2023-03-17,00:58,Casa e limpeza,110.9,1,0.0,Cartão de Débito
611,2023-03-18,14:48,Eletrodomésticos,74.0,1,0.0,Cartão de Crédito
617,2023-03-18,18:45,Casa e limpeza,195.9,4,54.85,Cartão de Crédito
618,2023-03-18,15:47,Papelaria e escritório,3.9,1,0.2,Cartão de Débito
613,2023-03-18,19:32,Beleza e cuidados pessoais,210.9,4,42.18,PIX
610,2023-03-18,23:15,Beleza e cuidados pessoais,222.9,1,0.0,PIX
616,2023-03-18,22:35,Casa e limpeza,38.9,2,0.0,Cartão de Crédito
614,2023-03-18,23:43,Alimentos e bebidas,87.9,2,8.79,PIX
615,2023-03-18,17:11,Papelaria e escritório,19.9,3,1.19,Cartão de Crédito
612,2023-03-18,23:14,Casa e limpeza,61.9,4,17.33,Cartão de Crédito
625,2023-03-19,17:57,Ferramentas e construção,241.9,1,0.0,Cartão de Crédito
623,2023-03-19,19:11,Livros,125.9,5,62.95,Cartão de Débito
630,2023-03-19,15:48,Alimentos e bebidas,60.9,4,24.36,Boleto
619,2023-03-19,18:14,Beleza e cuidados pessoais,68.9,4,0.0,Cartão de Crédito
624,2023-03-19,21:46,Beleza e cuidados pessoais,27.9,3,6.7,Cartão de Débito
628,2023-03-19,21:08,Beleza e cuidados pessoais,144.9,1,8.69,Cartão de Crédito
629,2023-03-19,17:53,Alimentos e bebidas,84.9,4,0.0,Cartão de Crédito
626,2023-03-19,15:20,Casa e limpeza,41.9,4,10.06,PIX
621,2023-03-19,21:36,Livros,122.9,1,0.0,Cartão de Débito
620,2023-03-19,15:22,Alimentos e bebidas,43.0,3,7.74,PIX
627,2023-03-19,23:14,Eletrônicos,5304.9,4,848.78,PIX
622,2023-03-19,21:11,Alimentos e bebidas,16.9,1,0.68,PIX
635,2023-03-21,00:13,Casa e limpeza,122.9,5,30.72,Boleto
633,2023-03-21,00:14,Alimentos e bebidas,53.9,3,9.7,Cartão de Crédito
634,2023-03-21,16:43,Alimentos e bebidas,37.9,1,1.52,Cartão de Crédito
637,2023-03-21,15:06,Eletrodomésticos,3116.9,2,249.35,PIX
636,2023-03-21,22:25,Alimentos e bebidas,94.9,5,33.22,PIX
638,2023-03-21,15:32,Beleza e cuidados pessoais,132.9,5,39.87,PIX
632,2023-03-21,14:53,Alimentos e bebidas,78.0,2,6.24,Cartão de Crédito
631,2023-03-21,23:12,Casa e limpeza,13.9,3,1.25,Cartão de Débito
644,2023-03-22,18:24,Papelaria e escritório,7.9,4,2.53,Boleto
642,2023-03-22,22:54,Alimentos e bebidas,22.9,4,4.58,Cartão de Crédito
646,2023-03-22,22:14,Eletrodomésticos,3663.9,1,109.92,PIX
639,2023-03-22,22:55,Beleza e cuidados pessoais,117.9,4,0.0,PIX
645,2023-03-22,23:57,Alimentos e bebidas,65.9,4,7.91,Cartão de Crédito
647,2023-03-22,19:37,Casa e limpeza,62.9,5,12.58,PIX
640,2023-03-22,21:10,Eletrodomésticos,3369.9,1,0.0,Cartão de Crédito
643,2023-03-22,18:23,Eletrodomésticos,2824.9,5,1694.94,Cartão de Crédito
641,2023-03-22,16:30,Ferramentas e construção,182.9,1,7.32,Cartão de Débito
653,2023-03-23,21:24,Casa e limpeza,68.9,2,0.0,Cartão de Débito
651,2023-03-23,21:41,Alimentos e bebidas,74.9,5,22.47,PIX
648,2023-03-23,16:50,Ferramentas e construção,65.9,2,6.59,PIX
654,2023-03-23,18:45,Beleza e cuidados pessoais,48.9,3,11.74,Cartão de Crédito
649,2023-03-23,23:09,Eletrônicos,7652.9,2,918.35,Boleto
652,2023-03-23,22:57,Casa e limpeza,80.0,1,4.8,Cartão de Débito
655,2023-03-23,18:04,Casa e limpeza,8.9,4,2.85,Cartão de Crédito
650,2023-03-23,22:28,Ferramentas e construção,282.9,2,0.0,Cartão de Crédito
662,2023-03-24,16:13,Alimentos e bebidas,39.9,5,2.0,PIX
663,2023-03-24,18:58,Casa e limpeza,5.9,5,2.07,Cartão de Crédito
657,2023-03-24,00:43,Casa e limpeza,57.9,4,9.26,Cartão de Crédito
659,2023-03-24,14:18,Casa e limpeza,73.9,5,0.0,Cartão de Crédito
665,2023-03-24,18:24,Livros,77.9,5,23.37,PIX
658,2023-03-24,17:15,Eletrônicos,4818.9,4,0.0,Cartão de Crédito
661,2023-03-24,17:26,Beleza e cuidados pessoais,18.9,4,4.54,Cartão de Crédito
656,2023-03-24,17:40,Eletrônicos,5429.9,2,325.79,PIX
660,2023-03-24,14:16,Ferramentas e construção,101.9,5,50.95,Cartão de Débito
666,2023-03-24,16:06,Papelaria e escritório,46.9,5,0.0,Cartão de Crédito
664,2023-03-24,16:49,Beleza e cuidados pessoais,62.9,4,17.61,Cartão de Crédito
677,2023-03-25,19:50,Papelaria e escritório,46.0,2,9.2,PIX
671,2023-03-25,22:02,Alimentos e bebidas,59.0,5,23.6,Cartão de Crédito
667,2023-03-25,00:52,Casa e limpeza,167.9,2,10.07,PIX
675,2023-03-25,14:06,Alimentos e bebidas,22.9,3,4.12,Cartão de Crédito
674,2023-03-25,00:45,Papelaria e escritório,47.9,5,19.16,Cartão de Crédito
672,2023-03-25,14:54,Ferramentas e construção,143.0,4,11.44,PIX
669,2023-03-25,15:43,Beleza e cuidados pessoais,118.9,1,4.76,Boleto
676,2023-03-25,14:43,Papelaria e escritório,15.9,4,3.18,Cartão de Crédito
668,2023-03-25,23:45,Ferramentas e construção,108.9,5,16.34,Cartão de Crédito
673,2023-03-25,23:13,Alimentos e bebidas,59.9,4,0.0,PIX
670,2023-03-25,17:19,Alimentos e bebidas,75.9,3,18.22,PIX
681,2023-03-26,22:32,Papelaria e escritório,27.9,5,9.76,PIX
