ID_compra,ID_cliente,cidade,uf,regiao,idade,sexo_biologico,cashback,avaliacao_compra
3827,2041,Recife,Pernambuco,Nordeste,39,Feminino,Sim,10
937,7582,Fortaleza,Ceará,Nordeste,33,Feminino,Sim,4
3772,4353,Fortaleza,Ceará,Nordeste,29,Masculino,Sim,10
5930,2908,Salvador,Bahia,Nordeste,39,Masculino,Sim,9
1055,7283,Curitiba,Paraná,Sul,39,Masculino,Sim,10
3360,8565,Fortaleza,Ceará,Nordeste,28,Feminino,Sim,9
1907,9399,João Pessoa,Paraíba,Nordeste,26,Masculino,Sim,5
2030,5841,Porto Alegre,Rio Grande do Sul,Sul,27,Feminino,Não,10
1454,5126,Fortaleza,Ceará,Nordeste,39,Feminino,Sim,10
3309,3161,Fortaleza,Ceará,Nordeste,49,Masculino,Não,9
5264,9244,Fortaleza,Ceará,Nordeste,39,Feminino,Sim,10
1603,7016,Santo André,São Paulo,Sudeste,21,Feminino,Não,9
4200,3826,Belo Horizonte,Minas Gerais,Sudeste,30,Feminino,Sim,10
4918,3001,Fortaleza,Ceará,Nordeste,33,Feminino,Sim,9
1151,6385,Fortaleza,Ceará,Nordeste,51,Masculino,Não,6
1178,2485,São Paulo,São Paulo,Sudeste,40,Feminino,Não,9
108,6447,Fortaleza,Ceará,Nordeste,35,Feminino,Sim,9
3260,8193,Fortaleza,Ceará,Nordeste,45,Feminino,Não,7
2754,7088,Fortaleza,Ceará,Nordeste,45,Feminino,Não,9
663,1330,Fortaleza,Ceará,Nordeste,50,Feminino,Não,7
5718,7005,Fortaleza,Ceará,Nordeste,38,Feminino,Não,8
5735,6330,Fortaleza,Ceará,Nordeste,49,Masculino,Não,6
69,4849,Brasília,Distrito Federal,Centro-Oeste,41,Feminino,Não,9
3699,3579,Fortaleza,Ceará,Nordeste,38,Masculino,Sim,9
4059,4580,Fortaleza,Ceará,Nordeste,37,Masculino,Sim,8
1671,6615,Fortaleza,Ceará,Nordeste,33,Feminino,Sim,10
3063,1500,Fortaleza,Ceará,Nordeste,24,Feminino,Não,10
3,1960,São Paulo,São Paulo,Sudeste,35,Feminino,Não,10
6098,4342,Fortaleza,Ceará,Nordeste,39,Feminino,Sim,7
1643,3011,Salvador,Bahia,Nordeste,35,Feminino,Sim,9
5278,3512,Fortaleza,Ceará,Nordeste,18,Feminino,Não,10
5404,1096,São Paulo,São Paulo,Sudeste,29,Feminino,Sim,7
5719,5145,Petrolina,Pernambuco,Nordeste,35,Feminino,Sim,10
2235,3846,Belo Horizonte,Minas Gerais,Sudeste,45,Feminino,Não,10
5060,5803,Porto Alegre,Rio Grande do Sul,Sul,48,Masculino,Não,7
5960,3416,Fortaleza,Ceará,Nordeste,36,Masculino,Sim,7
4765,9833,Fortaleza,Ceará,Nordeste,53,Feminino,Não,10
4411,3772,Fortaleza,Ceará,Nordeste,36,Masculino,Não,10
2058,8489,Fortaleza,Ceará,Nordeste,41,Masculino,Não,10
2725,9238,Fortaleza,Ceará,Nordeste,26,Feminino,Não,10
532,7801,Campinas,São Paulo,Sudeste,41,Feminino,Não,9
3125,6396,Fortaleza,Ceará,Nordeste,35,Feminino,Não,10
735,9347,Recife,Pernambuco,Nordeste,46,Masculino,Não,9
3328,2671,Fortaleza,Ceará,Nordeste,32,Masculino,Não,10
2432,5114,Fortaleza,Ceará,Nordeste,20,Feminino,Não,6
1477,5490,Fortaleza,Ceará,Nordeste,18,Feminino,Sim,9
1543,2020,Fortaleza,Ceará,Nordeste,26,Masculino,Sim,7
1494,3936,Fortaleza,Ceará,Nordeste,18,Masculino,Sim,8
106,9154,Fortaleza,Ceará,Nordeste,39,Feminino,Sim,9
2633,3747,Belo Horizonte,Minas Gerais,Sudeste,34,Masculino,Não,8
4353,6716,Fortaleza,Ceará,Nordeste,39,Masculino,Não,8
2118,8207,Curitiba,Paraná,Sul,33,Feminino,Sim,10
630,9242,Recife,Pernambuco,Nordeste,60,Masculino,Não,7
5069,1163,Fortaleza,Ceará,Nordeste,32,Feminino,Sim,9
295,6977,Fortaleza,Ceará,Nordeste,32,Masculino,Sim,9
1469,7354,Fortaleza,Ceará,Nordeste,31,Feminino,Sim,9
5369,1912,Fortaleza,Ceará,Nordeste,25,Feminino,Sim,9
5854,6161,Porto Alegre,Rio Grande do Sul,Sul,39,Feminino,Sim,7
2904,5444,Fortaleza,Ceará,Nordeste,27,Masculino,Sim,9
3421,5146,Rio de Janeiro,Rio de Janeiro,Sudeste,43,Feminino,Não,10
143,3129,Salvador,Bahia,Nordeste,48,Masculino,Não,9
1363,4464,Belo Horizonte,Minas Gerais,Sudeste,36,Masculino,Não,9
3861,8793,Fortaleza,Ceará,Nordeste,43,Masculino,Não,9
5256,2899,Salvador,Bahia,Nordeste,30,Feminino,Não,7
2398,3240,Brasília,Distrito Federal,Centro-Oeste,44,Feminino,Não,9
5170,8963,Fortaleza,Ceará,Nordeste,44,Feminino,Não,9
4318,1892,Fortaleza,Ceará,Nordeste,38,Feminino,Não,10
2238,2940,São Paulo,São Paulo,Sudeste,18,Masculino,Sim,2
876,7736,Campinas,São Paulo,Sudeste,31,Feminino,Sim,7
346,5983,Porto Alegre,Rio Grande do Sul,Sul,18,Feminino,Não,7
2673,9078,Fortaleza,Ceará,Nordeste,46,Masculino,Não,7
4030,8384,Natal,Rio Grande do Norte,Nordeste,26,Feminino,Sim,9
3694,7880,Fortaleza,Ceará,Nordeste,32,Masculino,Não,8
5210,4781,Rio de Janeiro,Rio de Janeiro,Sudeste,24,Feminino,Sim,8
1275,6943,Fortaleza,Ceará,Nordeste,34,Feminino,Não,10
2973,9554,Fortaleza,Ceará,Nordeste,49,Feminino,Não,10
1433,4394,Fortaleza,Ceará,Nordeste,50,Masculino,Não,8
4783,6619,Fortaleza,Ceará,Nordeste,48,Masculino,Não,10
895,3765,Belo Horizonte,Minas Gerais,Sudeste,44,Masculino,Não,9
2191,5525,Fortaleza,Ceará,Nordeste,37,Feminino,Não,10
816,3294,Fortaleza,Ceará,Nordeste,28,Masculino,Sim,9
5287,3747,Belo Horizonte,Minas Gerais,Sudeste,34,Masculino,Não,8
1593,5904,Fortaleza,Ceará,Nordeste,34,Feminino,Não,9
1591,8376,Natal,Rio Grande do Norte,Nordeste,44,Masculino,Não,1
2416,8308,Fortaleza,Ceará,Nordeste,24,Feminino,Não,9
4253,8272,Salvador,Bahia,Nordeste,34,Feminino,Não,8
5201,9183,Salvador,Bahia,Nordeste,33,Feminino,Sim,10
835,2773,São Paulo,São Paulo,Sudeste,46,Feminino,Não,9
1357,6881,Salvador,Bahia,Nordeste,53,Feminino,Não,9
5504,8409,Natal,Rio Grande do Norte,Nordeste,49,Masculino,Não,9
4680,4938,Brasília,Distrito Federal,Centro-Oeste,31,Feminino,Sim,9
3453,7696,Salvador,Bahia,Nordeste,35,Masculino,Sim,8
2161,8907,Natal,Rio Grande do Norte,Nordeste,32,Masculino,Não,4
4154,2929,Salvador,Bahia,Nordeste,44,Feminino,Não,10
2086,3618,Salvador,Bahia,Nordeste,59,Masculino,Não,7
339,4796,Rio de Janeiro,Rio de Janeiro,Sudeste,30,Feminino,Não,7
1098,6885,Salvador,Bahia,Nordeste,42,Feminino,Não,8
716,3912,Salvador,Bahia,Nordeste,46,Feminino,Não,2
1101,5562,Salvador,Bahia,Nordeste,39,Masculino,Não,9
320,1982,Salvador,Bahia,Nordeste,40,Masculino,Sim,9
4397,1823,São Paulo,São Paulo,Sudeste,27,Feminino,Sim,10
5697,3700,Salvador,Bahia,Nordeste,61,Feminino,Não,10
862,7809,Curitiba,Paraná,Sul,57,Feminino,Não,7
2004,2008,Recife,Pernambuco,Nordeste,43,Feminino,Não,9
6071,4647,Rio de Janeiro,Rio de Janeiro,Sudeste,51,Masculino,Não,10
2872,8404,Salvador,Bahia,Nordeste,49,Feminino,Não,10
2298,9286,Salvador,Bahia,Nordeste,54,Feminino,Não,10
1013,5915,Salvador,Bahia,Nordeste,44,Masculino,Não,9
4299,8125,Salvador,Bahia,Nordeste,57,Feminino,Não,10
4762,8097,Salvador,Bahia,Nordeste,45,Masculino,Não,10
2041,1259,Salvador,Bahia,Nordeste,45,Feminino,Não,8
1081,5798,Salvador,Bahia,Nordeste,44,Feminino,Não,8
3953,8522,Curitiba,Paraná,Sul,42,Masculino,Não,9
3422,8851,Salvador,Bahia,Nordeste,44,Masculino,Não,10
2582,5177,Salvador,Bahia,Nordeste,40,Masculino,Sim,8
4210,1605,São Paulo,São Paulo,Sudeste,55,Masculino,Não,9
5641,2625,Salvador,Bahia,Nordeste,29,Masculino,Sim,8
5552,8084,Campinas,São Paulo,Sudeste,42,Feminino,Não,9
1864,3557,Salvador,Bahia,Nordeste,38,Masculino,Sim,9
4228,6707,Salvador,Bahia,Nordeste,38,Masculino,Sim,7
5997,1715,Teresina,Piauí,Nordeste,35,Feminino,Sim,9
2494,3545,Salvador,Bahia,Nordeste,46,Masculino,Não,9
355,9259,Salvador,Bahia,Nordeste,31,Masculino,Sim,10
3601,2201,Salvador,Bahia,Nordeste,33,Feminino,Sim,9
3080,1511,São Paulo,São Paulo,Sudeste,38,Masculino,Não,9
5329,3276,Brasília,Distrito Federal,Centro-Oeste,39,Masculino,Sim,10
1123,5346,Salvador,Bahia,Nordeste,45,Feminino,Não,4
6106,6706,Fortaleza,Ceará,Nordeste,38,Feminino,Sim,10
3965,6964,Fortaleza,Ceará,Nordeste,49,Feminino,Não,9
3090,1586,São Paulo,São Paulo,Sudeste,39,Masculino,Não,9
4275,7579,Campinas,São Paulo,Sudeste,60,Masculino,Não,7
1990,6445,Salvador,Bahia,Nordeste,53,Masculino,Não,7
2455,2981,Brasília,Distrito Federal,Centro-Oeste,42,Masculino,Não,9
207,2076,Salvador,Bahia,Nordeste,42,Masculino,Não,9
5777,9426,João Pessoa,Paraíba,Nordeste,24,Feminino,Sim,8
1958,5851,Salvador,Bahia,Nordeste,23,Masculino,Sim,7
2466,4827,Salvador,Bahia,Nordeste,37,Feminino,Sim,7
216,1998,Salvador,Bahia,Nordeste,43,Masculino,Não,5
4408,5240,Salvador,Bahia,Nordeste,50,Feminino,Não,7
3539,7293,Salvador,Bahia,Nordeste,25,Feminino,Sim,9
378,9555,João Pessoa,Paraíba,Nordeste,46,Feminino,Não,7
5556,8620,Natal,Rio Grande do Norte,Nordeste,43,Masculino,Não,10
3164,7652,Salvador,Bahia,Nordeste,58,Feminino,Não,4
1902,2475,Salvador,Bahia,Nordeste,40,Masculino,Não,9
3529,8950,Natal,Rio Grande do Norte,Nordeste,45,Feminino,Não,10
5583,8871,Natal,Rio Grande do Norte,Nordeste,35,Masculino,Sim,7
2285,9679,Recife,Pernambuco,Nordeste,35,Masculino,Sim,10
5994,1813,Salvador,Bahia,Nordeste,24,Feminino,Sim,8
1501,6963,Salvador,Bahia,Nordeste,44,Feminino,Não,9
57,3701,Salvador,Bahia,Nordeste,37,Masculino,Sim,10
2095,6298,Salvador,Bahia,Nordeste,66,Masculino,Não,7
2387,8967,Salvador,Bahia,Nordeste,18,Feminino,Não,10
824,1623,São Paulo,São Paulo,Sudeste,51,Masculino,Não,9
5346,9433,Salvador,Bahia,Nordeste,40,Masculino,Sim,9
511,8588,Natal,Rio Grande do Norte,Nordeste,25,Feminino,Sim,10
2232,5282,Rio de Janeiro,Rio de Janeiro,Sudeste,48,Feminino,Não,7
2603,7992,Salvador,Bahia,Nordeste,23,Feminino,Sim,9
4716,5313,Rio de Janeiro,Rio de Janeiro,Sudeste,37,Feminino,Sim,8
911,2673,Salvador,Bahia,Nordeste,34,Masculino,Sim,7
671,6428,Salvador,Bahia,Nordeste,32,Feminino,Sim,9
557,4400,Belo Horizonte,Minas Gerais,Sudeste,39,Feminino,Sim,4
4793,5983,Porto Alegre,Rio Grande do Sul,Sul,18,Feminino,Não,7
5712,5267,São Paulo,São Paulo,Sudeste,49,Masculino,Não,8
5835,9402,João Pessoa,Paraíba,Nordeste,53,Feminino,Não,9
3272,2086,Salvador,Bahia,Nordeste,46,Feminino,Não,0
5969,7456,Campinas,São Paulo,Sudeste,36,Feminino,Sim,8
5536,3473,Salvador,Bahia,Nordeste,39,Feminino,Sim,10
4351,7275,Campinas,São Paulo,Sudeste,28,Feminino,Sim,10
4262,5952,Porto Alegre,Rio Grande do Sul,Sul,55,Feminino,Não,3
675,3456,Salvador,Bahia,Nordeste,39,Masculino,Sim,10
3173,5356,Salvador,Bahia,Nordeste,40,Feminino,Não,9
3148,7720,Salvador,Bahia,Nordeste,29,Feminino,Sim,9
2620,9254,João Pessoa,Paraíba,Nordeste,26,Feminino,Sim,9
3277,6709,Salvador,Bahia,Nordeste,40,Masculino,Sim,10
3822,2485,São Paulo,São Paulo,Sudeste,40,Feminino,Não,10
4767,8595,Curitiba,Paraná,Sul,34,Feminino,Sim,9
1578,2596,Salvador,Bahia,Nordeste,24,Masculino,Sim,9
3168,5225,Rio de Janeiro,Rio de Janeiro,Sudeste,48,Feminino,Não,9
1419,4037,Salvador,Bahia,Nordeste,48,Masculino,Não,10
2532,1648,Teresina,Piauí,Nordeste,29,Feminino,Sim,6
2583,6772,Salvador,Bahia,Nordeste,35,Masculino,Sim,9
864,6529,Salvador,Bahia,Nordeste,40,Feminino,Sim,9
3949,9090,João Pessoa,Paraíba,Nordeste,29,Masculino,Sim,9
636,6861,Fortaleza,Ceará,Nordeste,33,Masculino,Sim,9
4739,8531,Natal,Rio Grande do Norte,Nordeste,48,Feminino,Não,10
4321,3905,Brasília,Distrito Federal,Centro-Oeste,44,Feminino,Não,10
2057,9940,Salvador,Bahia,Nordeste,41,Feminino,Não,9
5781,7301,Salvador,Bahia,Nordeste,40,Feminino,Não,7
3300,9192,Salvador,Bahia,Nordeste,47,Feminino,Não,8
3936,4314,Salvador,Bahia,Nordeste,47,Masculino,Não,9
1503,2313,Recife,Pernambuco,Nordeste,40,Feminino,Sim,9
1017,7058,Salvador,Bahia,Nordeste,44,Masculino,Não,7
3237,9966,João Pessoa,Paraíba,Nordeste,40,Masculino,Sim,9
385,9691,Recife,Pernambuco,Nordeste,18,Masculino,Sim,8
1998,9569,Belo Horizonte,Minas Gerais,Sudeste,31,Feminino,Não,9
5807,1264,Belo Horizonte,Minas Gerais,Sudeste,57,Feminino,Não,9
5619,9687,João Pessoa,Paraíba,Nordeste,28,Masculino,Sim,7
5286,7568,Belo Horizonte,Minas Gerais,Sudeste,39,Feminino,Sim,9
4577,5658,Porto Alegre,Rio Grande do Sul,Sul,27,Feminino,Não,10
3746,1205,São Paulo,São Paulo,Sudeste,32,Masculino,Sim,9
5833,7126,Belo Horizonte,Minas Gerais,Sudeste,50,Masculino,Não,10
4593,7727,Campinas,São Paulo,Sudeste,50,Feminino,Não,9
5059,8683,Natal,Rio Grande do Norte,Nordeste,55,Feminino,Não,9
571,1424,São Paulo,São Paulo,Sudeste,45,Masculino,Não,10
2691,2367,Belo Horizonte,Minas Gerais,Sudeste,36,Masculino,Sim,7
4880,1511,São Paulo,São Paulo,Sudeste,38,Masculino,Não,8
3138,9841,Recife,Pernambuco,Nordeste,39,Feminino,Sim,9
3007,9309,Belo Horizonte,Minas Gerais,Sudeste,35,Masculino,Sim,5
62,2147,Belo Horizonte,Minas Gerais,Sudeste,48,Masculino,Não,8
708,1772,São Paulo,São Paulo,Sudeste,50,Feminino,Não,10
2854,6372,Belo Horizonte,Minas Gerais,Sudeste,25,Masculino,Sim,10
3619,8592,Natal,Rio Grande do Norte,Nordeste,39,Feminino,Sim,5
4429,2573,São Paulo,São Paulo,Sudeste,23,Masculino,Sim,10
2121,5628,Porto Alegre,Rio Grande do Sul,Sul,37,Feminino,Não,8
1930,1290,Belo Horizonte,Minas Gerais,Sudeste,47,Feminino,Não,9
2411,5704,Porto Alegre,Rio Grande do Sul,Sul,24,Feminino,Sim,8
5615,9844,João Pessoa,Paraíba,Nordeste,44,Feminino,Não,7
5450,2980,Belo Horizonte,Minas Gerais,Sudeste,32,Feminino,Sim,9
5970,3732,Belo Horizonte,Minas Gerais,Sudeste,37,Masculino,Sim,9
2736,3187,Belo Horizonte,Minas Gerais,Sudeste,40,Feminino,Sim,10
5194,1321,Belo Horizonte,Minas Gerais,Sudeste,28,Feminino,Sim,9
1918,7837,Belo Horizonte,Minas Gerais,Sudeste,35,Masculino,Sim,8
6125,4779,Belo Horizonte,Minas Gerais,Sudeste,43,Masculino,Não,10
1722,3324,Belo Horizonte,Minas Gerais,Sudeste,33,Masculino,Não,10
657,6178,Belo Horizonte,Minas Gerais,Sudeste,51,Feminino,Não,10
2985,8669,Natal,Rio Grande do Norte,Nordeste,44,Masculino,Não,7
1266,5137,Belo Horizonte,Minas Gerais,Sudeste,25,Feminino,Sim,9
861,6205,Belo Horizonte,Minas Gerais,Sudeste,50,Feminino,Não,9
2696,4689,Belo Horizonte,Minas Gerais,Sudeste,24,Masculino,Não,9
6136,8006,Campinas,São Paulo,Sudeste,36,Feminino,Sim,8
5475,1659,São Paulo,São Paulo,Sudeste,54,Feminino,Não,10
601,2231,Recife,Pernambuco,Nordeste,22,Feminino,Não,8
5490,2497,São Paulo,São Paulo,Sudeste,50,Masculino,Não,9
2465,6675,Belo Horizonte,Minas Gerais,Sudeste,35,Feminino,Sim,9
2656,1769,Belo Horizonte,Minas Gerais,Sudeste,46,Masculino,Não,10
5158,6803,Belo Horizonte,Minas Gerais,Sudeste,46,Masculino,Não,9
255,5529,Porto Alegre,Rio Grande do Sul,Sul,48,Feminino,Não,9
1856,7003,Belo Horizonte,Minas Gerais,Sudeste,21,Feminino,Sim,2
3597,8357,Natal,Rio Grande do Norte,Nordeste,29,Masculino,Não,10
6009,2542,Belo Horizonte,Minas Gerais,Sudeste,28,Masculino,Sim,7
3865,7374,Campinas,São Paulo,Sudeste,57,Feminino,Não,9
5408,3680,Belo Horizonte,Minas Gerais,Sudeste,41,Feminino,Não,8
3163,3617,Belo Horizonte,Minas Gerais,Sudeste,37,Feminino,Não,8
5426,4969,Belo Horizonte,Minas Gerais,Sudeste,33,Feminino,Sim,9
136,8989,Belo Horizonte,Minas Gerais,Sudeste,38,Masculino,Sim,8
212,9097,Belo Horizonte,Minas Gerais,Sudeste,34,Masculino,Sim,10
3285,8004,Campinas,São Paulo,Sudeste,41,Feminino,Não,9
2248,4748,Belo Horizonte,Minas Gerais,Sudeste,18,Masculino,Sim,9
2192,1172,Teresina,Piauí,Nordeste,35,Masculino,Não,9
461,3814,Belo Horizonte,Minas Gerais,Sudeste,28,Masculino,Sim,6
2163,7424,Belo Horizonte,Minas Gerais,Sudeste,52,Feminino,Não,9
5623,6064,Rio de Janeiro,Rio de Janeiro,Sudeste,37,Feminino,Sim,4
4000,1839,São Paulo,São Paulo,Sudeste,38,Feminino,Sim,10
1618,6873,Belo Horizonte,Minas Gerais,Sudeste,53,Masculino,Não,5
2727,1134,São Paulo,São Paulo,Sudeste,23,Feminino,Sim,9
4322,8960,Natal,Rio Grande do Norte,Nordeste,24,Feminino,Sim,9
702,3717,Belo Horizonte,Minas Gerais,Sudeste,18,Masculino,Não,3
4592,7280,Belo Horizonte,Minas Gerais,Sudeste,29,Feminino,Não,8
348,3645,Belo Horizonte,Minas Gerais,Sudeste,43,Masculino,Não,5
4325,5196,Belo Horizonte,Minas Gerais,Sudeste,38,Masculino,Não,9
5411,3463,Belo Horizonte,Minas Gerais,Sudeste,28,Feminino,Sim,9
5893,5427,Fortaleza,Ceará,Nordeste,44,Feminino,Não,10
1805,3863,Belo Horizonte,Minas Gerais,Sudeste,48,Feminino,Não,9
1959,4537,Rio de Janeiro,Rio de Janeiro,Sudeste,30,Feminino,Sim,1
2714,3274,Salvador,Bahia,Nordeste,25,Masculino,Sim,2
1095,6622,Rio de Janeiro,Rio de Janeiro,Sudeste,39,Feminino,Sim,10
3749,2432,Salvador,Bahia,Nordeste,53,Masculino,Não,9
4981,9368,Belo Horizonte,Minas Gerais,Sudeste,59,Masculino,Não,9
5850,7534,Campinas,São Paulo,Sudeste,46,Masculino,Não,6
1652,6335,Belo Horizonte,Minas Gerais,Sudeste,18,Masculino,Não,10
627,8154,Belo Horizonte,Minas Gerais,Sudeste,36,Masculino,Não,10
744,8355,Natal,Rio Grande do Norte,Nordeste,45,Masculino,Não,9
3625,2840,Belo Horizonte,Minas Gerais,Sudeste,42,Masculino,Não,9
1184,5623,Fortaleza,Ceará,Nordeste,22,Masculino,Não,9
4155,4115,Belo Horizonte,Minas Gerais,Sudeste,32,Masculino,Sim,9
3201,7556,Belo Horizonte,Minas Gerais,Sudeste,52,Masculino,Não,10
3221,3051,Salvador,Bahia,Nordeste,26,Masculino,Não,10
1456,2077,Recife,Pernambuco,Nordeste,46,Feminino,Não,9
455,5771,Belo Horizonte,Minas Gerais,Sudeste,40,Masculino,Sim,8
2658,6020,Belo Horizonte,Minas Gerais,Sudeste,20,Feminino,Não,9
4176,5991,Belo Horizonte,Minas Gerais,Sudeste,25,Feminino,Não,5
1967,2256,Recife,Pernambuco,Nordeste,49,Feminino,Não,9
4778,9266,Belo Horizonte,Minas Gerais,Sudeste,55,Masculino,Não,10
5197,3861,Belo Horizonte,Minas Gerais,Sudeste,19,Masculino,Sim,10
3131,6407,Belo Horizonte,Minas Gerais,Sudeste,31,Masculino,Sim,10
750,9367,João Pessoa,Paraíba,Nordeste,56,Feminino,Não,8
3912,1279,Belo Horizonte,Minas Gerais,Sudeste,25,Feminino,Sim,7
1042,3158,Salvador,Bahia,Nordeste,39,Feminino,Sim,4
1496,9596,Belo Horizonte,Minas Gerais,Sudeste,31,Masculino,Não,9
29,2134,Recife,Pernambuco,Nordeste,39,Masculino,Sim,9
5195,2787,Teresina,Piauí,Nordeste,27,Masculino,Sim,8
5038,6353,Belo Horizonte,Minas Gerais,Sudeste,32,Feminino,Não,9
1007,2551,Belo Horizonte,Minas Gerais,Sudeste,59,Feminino,Não,1
2379,9971,Belo Horizonte,Minas Gerais,Sudeste,43,Feminino,Não,9
1403,1932,Belo Horizonte,Minas Gerais,Sudeste,22,Masculino,Não,2
4066,5085,Belo Horizonte,Minas Gerais,Sudeste,48,Feminino,Não,9
5241,7858,Belo Horizonte,Minas Gerais,Sudeste,48,Feminino,Não,9
4061,2874,Belo Horizonte,Minas Gerais,Sudeste,34,Feminino,Sim,9
392,4982,Rio de Janeiro,Rio de Janeiro,Sudeste,33,Masculino,Sim,9
3626,4421,Petrolina,Pernambuco,Nordeste,28,Masculino,Sim,8
3367,5264,Manaus,Amazonas,Norte,42,Feminino,Não,9
2073,1709,Manaus,Amazonas,Norte,37,Feminino,Sim,8
3627,6151,Manaus,Amazonas,Norte,43,Feminino,Não,7
1033,5410,Manaus,Amazonas,Norte,39,Feminino,Sim,9
3243,7283,Curitiba,Paraná,Sul,39,Masculino,Sim,7
5386,2109,Recife,Pernambuco,Nordeste,23,Masculino,Sim,9
5245,5863,Manaus,Amazonas,Norte,35,Masculino,Sim,9
2323,5283,Manaus,Amazonas,Norte,31,Feminino,Sim,9
1217,7572,Manaus,Amazonas,Norte,36,Feminino,Não,9
5364,4567,Manaus,Amazonas,Norte,30,Masculino,Sim,9
70,4462,Belo Horizonte,Minas Gerais,Sudeste,39,Feminino,Sim,10
2094,4141,Belo Horizonte,Minas Gerais,Sudeste,52,Masculino,Não,7
830,3105,Salvador,Bahia,Nordeste,42,Masculino,Não,6
5128,5888,Fortaleza,Ceará,Nordeste,39,Masculino,Sim,8
5466,6632,Manaus,Amazonas,Norte,49,Masculino,Não,10
4872,7136,Manaus,Amazonas,Norte,51,Feminino,Não,9
4407,9042,João Pessoa,Paraíba,Nordeste,25,Masculino,Não,8
1845,2823,Salvador,Bahia,Nordeste,29,Feminino,Sim,8
3025,5758,Manaus,Amazonas,Norte,33,Masculino,Sim,9
3829,4082,Manaus,Amazonas,Norte,49,Masculino,Não,9
2817,4464,Belo Horizonte,Minas Gerais,Sudeste,36,Masculino,Não,8
5968,8894,Curitiba,Paraná,Sul,21,Masculino,Não,7
947,6009,Fortaleza,Ceará,Nordeste,40,Feminino,Sim,10
2738,3592,Salvador,Bahia,Nordeste,28,Feminino,Não,8
4556,9552,João Pessoa,Paraíba,Nordeste,47,Masculino,Não,7
5913,1069,Manaus,Amazonas,Norte,48,Feminino,Não,9
4654,9778,Manaus,Amazonas,Norte,40,Masculino,Não,9
405,5711,Manaus,Amazonas,Norte,33,Feminino,Sim,9
3621,1086,São Paulo,São Paulo,Sudeste,36,Feminino,Sim,4
642,7151,Curitiba,Paraná,Sul,25,Feminino,Sim,9
3265,1930,Recife,Pernambuco,Nordeste,20,Masculino,Sim,5
5207,5925,Manaus,Amazonas,Norte,38,Masculino,Não,8
3732,2279,São Paulo,São Paulo,Sudeste,31,Feminino,Não,9
1283,9864,Petrolina,Pernambuco,Nordeste,38,Feminino,Sim,7
1517,1878,São Paulo,São Paulo,Sudeste,42,Feminino,Não,9
4245,9218,João Pessoa,Paraíba,Nordeste,43,Masculino,Não,10
1868,7033,Manaus,Amazonas,Norte,30,Feminino,Sim,7
2617,6538,Manaus,Amazonas,Norte,45,Feminino,Não,10
1892,4269,Manaus,Amazonas,Norte,36,Feminino,Não,9
2447,4678,Brasília,Distrito Federal,Centro-Oeste,27,Masculino,Sim,9
3905,6698,Uberlândia,Minas Gerais,Sudeste,27,Masculino,Não,9
5225,2741,Manaus,Amazonas,Norte,50,Feminino,Não,9
3104,4321,Salvador,Bahia,Nordeste,43,Masculino,Não,10
3391,3556,Salvador,Bahia,Nordeste,28,Feminino,Não,9
3651,7140,Manaus,Amazonas,Norte,40,Masculino,Sim,9
222,9524,João Pessoa,Paraíba,Nordeste,33,Feminino,Não,10
2936,1680,São Paulo,São Paulo,Sudeste,36,Masculino,Sim,9
3215,5206,Fortaleza,Ceará,Nordeste,18,Feminino,Sim,8
1744,5230,Rio de Janeiro,Rio de Janeiro,Sudeste,30,Masculino,Sim,9
3375,2519,Salvador,Bahia,Nordeste,24,Masculino,Sim,9
239,8339,Santo André,São Paulo,Sudeste,40,Feminino,Não,9
2855,5675,Manaus,Amazonas,Norte,29,Masculino,Sim,9
121,7813,Santo André,São Paulo,Sudeste,50,Masculino,Não,9
3009,1947,Recife,Pernambuco,Nordeste,47,Feminino,Não,10
1497,9402,João Pessoa,Paraíba,Nordeste,53,Feminino,Não,8
2176,8543,Manaus,Amazonas,Norte,50,Feminino,Não,10
3713,7689,Manaus,Amazonas,Norte,43,Feminino,Não,9
411,5200,Rio de Janeiro,Rio de Janeiro,Sudeste,59,Masculino,Não,10
391,1593,São Paulo,São Paulo,Sudeste,42,Feminino,Não,9
2988,6927,Manaus,Amazonas,Norte,39,Feminino,Sim,9
3977,3003,Manaus,Amazonas,Norte,28,Feminino,Não,7
1446,2789,São Paulo,São Paulo,Sudeste,29,Feminino,Sim,9
4050,2170,Manaus,Amazonas,Norte,62,Masculino,Não,7
3074,8820,Curitiba,Paraná,Sul,41,Masculino,Não,9
2003,3131,Manaus,Amazonas,Norte,36,Masculino,Não,8
3850,8049,Manaus,Amazonas,Norte,53,Feminino,Não,7
2318,2785,Salvador,Bahia,Nordeste,42,Masculino,Não,7
1516,5260,Manaus,Amazonas,Norte,41,Feminino,Não,10
4205,1076,Manaus,Amazonas,Norte,36,Feminino,Sim,9
3437,8013,Manaus,Amazonas,Norte,40,Feminino,Sim,10
4538,6763,Manaus,Amazonas,Norte,38,Feminino,Sim,6
122,6344,Manaus,Amazonas,Norte,25,Masculino,Sim,10
205,6452,Manaus,Amazonas,Norte,34,Feminino,Sim,9
2649,7355,Manaus,Amazonas,Norte,32,Masculino,Sim,9
2718,4389,Belo Horizonte,Minas Gerais,Sudeste,40,Masculino,Sim,9
5048,3105,Salvador,Bahia,Nordeste,42,Masculino,Não,10
